Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
19,Exit long,2020-01-23 09:30,NQ09B BUY NY STOP,9192,2,367730,-59,-0.02,9,305.5,0.08,-54.5,-0.01,-751,-0.30,0
19,Entry long,2020-01-23 09:30,[CC] BUY NY,9193.25,2,367730,-59,-0.02,9,305.5,0.08,-54.5,-0.01,-751,-0.30,0
20,Exit long,2020-01-24 09:30,NQ09B BUY NY STOP,9272,2,370930,-59,-0.02,9,395.5,0.11,-54.5,-0.01,-810,-0.32,0
20,Entry long,2020-01-24 09:30,[CC] BUY NY,9273.25,2,370930,-59,-0.02,9,395.5,0.11,-54.5,-0.01,-810,-0.32,0
21,Exit long,2020-01-26 18:00,NQ09B BUY WEEKLY STOP,9076,2,363090,-59,-0.02,9,0,0.00,-54.5,-0.02,-869,-0.35,0
21,Entry long,2020-01-26 18:00,[CC] BUY WEEKLY,9077.25,2,363090,-59,-0.02,9,0,0.00,-54.5,-0.02,-869,-0.35,0
22,Exit long,2020-01-27 09:30,NQ09B BUY NY N130 TP2,8960.25,2,357900,501,0.14,9,505.5,0.14,-14.5,0.00,-368,-0.15,0
22,Entry long,2020-01-27 09:30,[CC] BUY NY,8947.5,2,357900,501,0.14,9,505.5,0.14,-14.5,0.00,-368,-0.15,0
23,Exit long,2020-01-27 18:00,NQ09B BUY WEEKDAY 1800 D80,8960.75,1,179055,155.5,0.09,4.5,157.75,0.09,-7.25,0.00,-212.5,-0.08,0
23,Entry long,2020-01-27 18:00,[CC] BUY WEAK,8952.75,1,179055,155.5,0.09,4.5,157.75,0.09,-7.25,0.00,-212.5,-0.08,0
24,Exit long,2020-01-28 09:30,NQ09B BUY NY STOP,9022.75,2,360960,-59,-0.02,9,0,0.00,-54.5,-0.02,-271.5,-0.11,0
24,Entry long,2020-01-28 09:30,[CC] BUY NY,9024,2,360960,-59,-0.02,9,0,0.00,-54.5,-0.02,-271.5,-0.11,0
25,Exit long,2020-01-28 18:00,NQ09B BUY WEEKDAY 1800 STOP,9118.5,2,364790,-59,-0.02,9,245.5,0.07,-54.5,-0.01,-330.5,-0.13,0
25,Entry long,2020-01-28 18:00,[CC] BUY PREMIUM,9119.75,2,364790,-59,-0.02,9,245.5,0.07,-54.5,-0.01,-330.5,-0.13,0
26,Exit long,2020-01-29 09:30,NQ09B BUY NY STOP,9148,2,365970,-59,-0.02,9,145.5,0.04,-54.5,-0.01,-389.5,-0.16,0
26,Entry long,2020-01-29 09:30,[CC] BUY NY,9149.25,2,365970,-59,-0.02,9,145.5,0.04,-54.5,-0.01,-389.5,-0.16,0
27,Exit long,2020-01-29 18:00,NQ09B BUY WEEKDAY 1800 STOP,9110.25,2,364460,-59,-0.02,9,0,0.00,-54.5,-0.01,-448.5,-0.18,0
27,Entry long,2020-01-29 18:00,[CC] BUY PREMIUM,9111.5,2,364460,-59,-0.02,9,0,0.00,-54.5,-0.01,-448.5,-0.18,0
28,Exit long,2020-01-30 09:30,NQ09B BUY NY STOP,9050.75,2,362080,-59,-0.02,9,0,0.00,-54.5,-0.02,-507.5,-0.20,0
28,Entry long,2020-01-30 09:30,[CC] BUY NY,9052,2,362080,-59,-0.02,9,0,0.00,-54.5,-0.02,-507.5,-0.20,0
29,Exit long,2020-01-30 18:00,NQ09B BUY WEEKDAY 1800 STOP,9225.5,2,369070,-59,-0.02,9,65.5,0.02,-54.5,-0.01,-566.5,-0.23,0
29,Entry long,2020-01-30 18:00,[CC] BUY PREMIUM,9226.75,2,369070,-59,-0.02,9,65.5,0.02,-54.5,-0.01,-566.5,-0.23,0
30,Exit long,2020-01-31 09:30,NQ09B BUY NY STOP,9180.5,2,367270,-59,-0.02,9,85.5,0.02,-54.5,-0.01,-625.5,-0.25,0
30,Entry long,2020-01-31 09:30,[CC] BUY NY,9181.75,2,367270,-59,-0.02,9,85.5,0.02,-54.5,-0.01,-625.5,-0.25,0
31,Exit long,2020-02-02 18:00,NQ09B BUY WEEKLY STOP,8981.75,2,359320,-59,-0.02,9,0,0.00,-54.5,-0.02,-684.5,-0.27,0
31,Entry long,2020-02-02 18:00,[CC] BUY WEEKLY,8983,2,359320,-59,-0.02,9,0,0.00,-54.5,-0.02,-684.5,-0.27,0
32,Exit long,2020-02-03 09:30,NQ09B BUY NY STOP,9040.5,2,361670,-59,-0.02,9,0,0.00,-54.5,-0.02,-743.5,-0.30,0
32,Entry long,2020-02-03 09:30,[CC] BUY NY,9041.75,2,361670,-59,-0.02,9,0,0.00,-54.5,-0.02,-743.5,-0.30,0
33,Exit long,2020-02-03 18:00,NQ09B BUY WEEKDAY 1800 STOP,9098,2,363970,-59,-0.02,9,0,0.00,-54.5,-0.01,-802.5,-0.32,0
33,Entry long,2020-02-03 18:00,[CC] BUY PREMIUM,9099.25,2,363970,-59,-0.02,9,0,0.00,-54.5,-0.01,-802.5,-0.32,0
34,Exit long,2020-02-04 09:30,NQ09B BUY NY STOP,9257,2,370330,-59,-0.02,9,455.5,0.12,-54.5,-0.01,-861.5,-0.34,0
34,Entry long,2020-02-04 09:30,[CC] BUY NY,9258.25,2,370330,-59,-0.02,9,455.5,0.12,-54.5,-0.01,-861.5,-0.34,0
35,Exit long,2020-02-04 18:00,NQ09B BUY WEEKDAY 1800 STOP,9356,2,374290,-59,-0.02,9,85.5,0.02,-54.5,-0.01,-920.5,-0.37,0
35,Entry long,2020-02-04 18:00,[CC] BUY PREMIUM,9357.25,2,374290,-59,-0.02,9,85.5,0.02,-54.5,-0.01,-920.5,-0.37,0
36,Exit long,2020-02-05 09:30,NQ09B BUY NY STOP,9456,2,378290,-59,-0.02,9,15.5,0.00,-54.5,-0.01,-979.5,-0.39,0
36,Entry long,2020-02-05 09:30,[CC] BUY NY,9457.25,2,378290,-59,-0.02,9,15.5,0.00,-54.5,-0.01,-979.5,-0.39,0
37,Exit long,2020-02-05 18:00,NQ09B BUY WEEKDAY 1800 STOP,9389,1,187805,-29.5,-0.02,4.5,127.75,0.07,-27.25,-0.01,-1009,-0.40,0
37,Entry long,2020-02-05 18:00,[CC] BUY WEAK,9390.25,1,187805,-29.5,-0.02,4.5,127.75,0.07,-27.25,-0.01,-1009,-0.40,0
38,Exit long,2020-02-06 09:30,NQ09B BUY NY STOP,9395.5,2,375870,-59,-0.02,9,455.5,0.12,-54.5,-0.01,-1068,-0.43,0
38,Entry long,2020-02-06 09:30,[CC] BUY NY,9396.75,2,375870,-59,-0.02,9,455.5,0.12,-54.5,-0.01,-1068,-0.43,0
39,Exit long,2020-02-06 18:00,NQ09B BUY WEEKDAY 1800 STOP,9466,1,189345,-29.5,-0.02,4.5,72.75,0.04,-27.25,-0.01,-1097.5,-0.44,0
39,Entry long,2020-02-06 18:00,[CC] BUY WEAK,9467.25,1,189345,-29.5,-0.02,4.5,72.75,0.04,-27.25,-0.01,-1097.5,-0.44,0
40,Exit long,2020-02-07 09:30,NQ09B BUY NY STOP,9410.25,2,376460,-59,-0.02,9,495.5,0.13,-54.5,-0.01,-1156.5,-0.46,0
40,Entry long,2020-02-07 09:30,[CC] BUY NY,9411.5,2,376460,-59,-0.02,9,495.5,0.13,-54.5,-0.01,-1156.5,-0.46,0
41,Exit long,2020-02-09 18:00,NQ09B BUY WEEKLY STOP,9400.5,2,376070,-59,-0.02,9,0,0.00,-54.5,-0.01,-1215.5,-0.49,0
41,Entry long,2020-02-09 18:00,[CC] BUY WEEKLY,9401.75,2,376070,-59,-0.02,9,0,0.00,-54.5,-0.01,-1215.5,-0.49,0
42,Exit long,2020-02-10 09:30,NQ09B BUY NY STOP,9379.25,2,375220,-59,-0.02,9,0,0.00,-54.5,-0.01,-1274.5,-0.51,0
42,Entry long,2020-02-10 09:30,[CC] BUY NY,9380.5,2,375220,-59,-0.02,9,0,0.00,-54.5,-0.01,-1274.5,-0.51,0
43,Exit long,2020-02-11 09:30,NQ09B BUY NY STOP,9575.75,2,383080,-59,-0.02,9,175.5,0.05,-54.5,-0.01,-1333.5,-0.53,0
43,Entry long,2020-02-11 09:30,[CC] BUY NY,9577,2,383080,-59,-0.02,9,175.5,0.05,-54.5,-0.01,-1333.5,-0.53,0
44,Exit long,2020-02-11 18:00,NQ09B BUY WEEKDAY 1800 STOP,9535.25,1,190730,-29.5,-0.02,4.5,0,0.00,-27.25,-0.01,-1363,-0.55,0
44,Entry long,2020-02-11 18:00,[CC] BUY WEAK,9536.5,1,190730,-29.5,-0.02,4.5,0,0.00,-27.25,-0.01,-1363,-0.55,0
45,Exit long,2020-02-12 09:30,NQ09B BUY NY STOP,9579.5,2,383230,-59,-0.02,9,0,0.00,-54.5,-0.01,-1422,-0.57,0
45,Entry long,2020-02-12 09:30,[CC] BUY NY,9580.75,2,383230,-59,-0.02,9,0,0.00,-54.5,-0.01,-1422,-0.57,0
46,Exit long,2020-02-13 09:30,NQ09B BUY NY STOP,9548.75,2,382000,-59,-0.02,9,0,0.00,-54.5,-0.01,-1481,-0.59,0
46,Entry long,2020-02-13 09:30,[CC] BUY NY,9550,2,382000,-59,-0.02,9,0,0.00,-54.5,-0.01,-1481,-0.59,0
47,Exit long,2020-02-13 18:00,NQ09B BUY WEEKDAY 1800 STOP,9625.25,2,385060,-59,-0.02,9,0,0.00,-54.5,-0.01,-1540,-0.62,0
47,Entry long,2020-02-13 18:00,[CC] BUY PREMIUM,9626.5,2,385060,-59,-0.02,9,0,0.00,-54.5,-0.01,-1540,-0.62,0
48,Exit long,2020-02-14 09:30,NQ09B BUY NY STOP,9617.75,2,384760,-59,-0.02,9,0,0.00,-54.5,-0.01,-1599,-0.64,0
48,Entry long,2020-02-14 09:30,[CC] BUY NY,9619,2,384760,-59,-0.02,9,0,0.00,-54.5,-0.01,-1599,-0.64,0
49,Exit long,2020-02-16 18:00,NQ09B BUY WEEKLY STOP,9634,2,385410,-59,-0.02,9,0,0.00,-54.5,-0.01,-1658,-0.66,0
49,Entry long,2020-02-16 18:00,[CC] BUY WEEKLY,9635.25,2,385410,-59,-0.02,9,0,0.00,-54.5,-0.01,-1658,-0.66,0
50,Exit long,2020-02-17 12:30,NQ09B BUY NY N130 TP2,9669.25,2,386260,501,0.13,9,505.5,0.13,-34.5,-0.01,-1157,-0.46,6
50,Entry long,2020-02-17 09:30,[CC] BUY NY,9656.5,2,386260,501,0.13,9,505.5,0.13,-34.5,-0.01,-1157,-0.46,6
51,Exit long,2020-02-18 09:30,NQ09B BUY NY STOP,9582.75,2,383360,-59,-0.02,9,0,0.00,-54.5,-0.01,-1216,-0.49,0
51,Entry long,2020-02-18 09:30,[CC] BUY NY,9584,2,383360,-59,-0.02,9,0,0.00,-54.5,-0.01,-1216,-0.49,0
52,Exit long,2020-02-18 18:00,NQ09B BUY WEEKDAY 1800 STOP,9642.25,1,192870,-29.5,-0.02,4.5,0,0.00,-27.25,-0.01,-1245.5,-0.50,0
52,Entry long,2020-02-18 18:00,[CC] BUY WEAK,9643.5,1,192870,-29.5,-0.02,4.5,0,0.00,-27.25,-0.01,-1245.5,-0.50,0
53,Exit long,2020-02-19 09:30,NQ09B BUY NY STOP,9689.25,2,387620,-59,-0.02,9,0,0.00,-54.5,-0.01,-1304.5,-0.52,0
53,Entry long,2020-02-19 09:30,[CC] BUY NY,9690.5,2,387620,-59,-0.02,9,0,0.00,-54.5,-0.01,-1304.5,-0.52,0
54,Exit long,2020-02-20 09:30,NQ09B BUY NY STOP,9703.75,2,388200,-59,-0.02,9,0,0.00,-54.5,-0.01,-1363.5,-0.55,0
54,Entry long,2020-02-20 09:30,[CC] BUY NY,9705,2,388200,-59,-0.02,9,0,0.00,-54.5,-0.01,-1363.5,-0.55,0
55,Exit long,2020-02-20 18:00,NQ09B BUY WEEKDAY 1800 STOP,9616.25,2,384700,-59,-0.02,9,245.5,0.06,-54.5,-0.01,-1422.5,-0.57,0
55,Entry long,2020-02-20 18:00,[CC] BUY PREMIUM,9617.5,2,384700,-59,-0.02,9,245.5,0.06,-54.5,-0.01,-1422.5,-0.57,0
56,Exit long,2020-02-21 09:30,NQ09B BUY NY N130 TP2,9603,2,383610,501,0.13,9,505.5,0.13,-14.5,0.00,-921.5,-0.37,0
56,Entry long,2020-02-21 09:30,[CC] BUY NY,9590.25,2,383610,501,0.13,9,505.5,0.13,-14.5,0.00,-921.5,-0.37,0
57,Exit long,2020-02-23 18:00,NQ09B BUY WEEKLY W80,9363.5,2,374220,311,0.08,9,315.5,0.08,-14.5,0.00,-610.5,-0.24,0
57,Entry long,2020-02-23 18:00,[CC] BUY WEEKLY,9355.5,2,374220,311,0.08,9,315.5,0.08,-14.5,0.00,-610.5,-0.24,0
58,Exit long,2020-02-24 09:30,NQ09B BUY NY N130 TP2,9117,2,364170,501,0.14,9,505.5,0.14,-14.5,0.00,-109.5,-0.04,0
58,Entry long,2020-02-24 09:30,[CC] BUY NY,9104.25,2,364170,501,0.14,9,505.5,0.14,-14.5,0.00,-109.5,-0.04,0
59,Exit long,2020-02-24 18:00,NQ09B BUY WEEKDAY 1800 D80,9099.25,2,363650,311,0.09,9,315.5,0.09,-14.5,0.00,201.5,0.08,0
59,Entry long,2020-02-24 18:00,[CC] BUY PREMIUM,9091.25,2,363650,311,0.09,9,315.5,0.09,-14.5,0.00,201.5,0.08,0
60,Exit long,2020-02-25 09:30,NQ09B BUY NY STOP,9158.25,2,366380,-59,-0.02,9,0,0.00,-54.5,-0.01,142.5,0.06,0
60,Entry long,2020-02-25 09:30,[CC] BUY NY,9159.5,2,366380,-59,-0.02,9,0,0.00,-54.5,-0.01,142.5,0.06,0
61,Exit long,2020-02-25 18:00,NQ09B BUY WEEKDAY 1800 STOP,8867.25,2,354740,-59,-0.02,9,0,0.00,-54.5,-0.02,83.5,0.03,0
61,Entry long,2020-02-25 18:00,[CC] BUY PREMIUM,8868.5,2,354740,-59,-0.02,9,0,0.00,-54.5,-0.02,83.5,0.03,0
62,Exit long,2020-02-26 09:30,NQ09B BUY NY STOP,8889.75,2,355640,-59,-0.02,9,0,0.00,-54.5,-0.02,24.5,0.01,0
62,Entry long,2020-02-26 09:30,[CC] BUY NY,8891,2,355640,-59,-0.02,9,0,0.00,-54.5,-0.02,24.5,0.01,0
63,Exit long,2020-02-26 18:00,NQ09B BUY WEEKDAY 1800 STOP,8810.5,2,352470,-59,-0.02,9,0,0.00,-54.5,-0.02,-34.5,-0.01,0
63,Entry long,2020-02-26 18:00,[CC] BUY PREMIUM,8811.75,2,352470,-59,-0.02,9,0,0.00,-54.5,-0.02,-34.5,-0.01,0
64,Exit long,2020-02-27 09:30,NQ09B BUY NY STOP,8657,2,346330,-59,-0.02,9,0,0.00,-54.5,-0.02,-93.5,-0.04,0
64,Entry long,2020-02-27 09:30,[CC] BUY NY,8658.25,2,346330,-59,-0.02,9,0,0.00,-54.5,-0.02,-93.5,-0.04,0
65,Exit long,2020-02-27 18:00,NQ09B BUY WEEKDAY 1800 D80,8355.25,2,333890,311,0.09,9,315.5,0.09,-14.5,0.00,217.5,0.09,0
65,Entry long,2020-02-27 18:00,[CC] BUY PREMIUM,8347.25,2,333890,311,0.09,9,315.5,0.09,-14.5,0.00,217.5,0.09,0
66,Exit long,2020-02-28 09:30,NQ09B BUY NY STOP,8160,2,326450,-59,-0.02,9,0,0.00,-54.5,-0.02,158.5,0.06,0
66,Entry long,2020-02-28 09:30,[CC] BUY NY,8161.25,2,326450,-59,-0.02,9,0,0.00,-54.5,-0.02,158.5,0.06,0
67,Exit long,2020-03-01 18:00,NQ09B BUY WEEKLY STOP,8348.25,2,333980,-59,-0.02,9,55.5,0.02,-54.5,-0.02,99.5,0.04,0
67,Entry long,2020-03-01 18:00,[CC] BUY WEEKLY,8349.5,2,333980,-59,-0.02,9,55.5,0.02,-54.5,-0.02,99.5,0.04,0
68,Exit long,2020-03-02 09:30,NQ09B BUY NY N130 TP2,8577,2,342570,501,0.15,9,505.5,0.15,-14.5,0.00,600.5,0.24,0
68,Entry long,2020-03-02 09:30,[CC] BUY NY,8564.25,2,342570,501,0.15,9,505.5,0.15,-14.5,0.00,600.5,0.24,0
69,Exit long,2020-03-02 18:00,NQ09B BUY WEEKDAY 1800 STOP,8829.5,2,353230,-59,-0.02,9,0,0.00,-54.5,-0.02,541.5,0.22,0
69,Entry long,2020-03-02 18:00,[CC] BUY PREMIUM,8830.75,2,353230,-59,-0.02,9,0,0.00,-54.5,-0.02,541.5,0.22,0
70,Exit long,2020-03-03 09:30,NQ09B BUY NY STOP,8900,2,356050,-59,-0.02,9,105.5,0.03,-54.5,-0.02,482.5,0.19,0
70,Entry long,2020-03-03 09:30,[CC] BUY NY,8901.25,2,356050,-59,-0.02,9,105.5,0.03,-54.5,-0.02,482.5,0.19,0
71,Exit long,2020-03-03 18:00,NQ09B BUY WEEKDAY 1800 D80,8565.75,2,342310,311,0.09,9,315.5,0.09,-14.5,0.00,793.5,0.32,0
71,Entry long,2020-03-03 18:00,[CC] BUY PREMIUM,8557.75,2,342310,311,0.09,9,315.5,0.09,-14.5,0.00,793.5,0.32,0
72,Exit long,2020-03-04 09:30,NQ09B BUY NY STOP,8744.5,2,349830,-59,-0.02,9,0,0.00,-54.5,-0.02,734.5,0.29,0
72,Entry long,2020-03-04 09:30,[CC] BUY NY,8745.75,2,349830,-59,-0.02,9,0,0.00,-54.5,-0.02,734.5,0.29,0
73,Exit long,2020-03-05 09:30,NQ09B BUY NY STOP,8715.25,2,348660,-59,-0.02,9,0,0.00,-54.5,-0.02,675.5,0.27,0
73,Entry long,2020-03-05 09:30,[CC] BUY NY,8716.5,2,348660,-59,-0.02,9,0,0.00,-54.5,-0.02,675.5,0.27,0
74,Exit long,2020-03-05 18:00,NQ09B BUY WEEKDAY 1800 STOP,8676,1,173545,-29.5,-0.02,4.5,92.75,0.05,-27.25,-0.02,646,0.26,0
74,Entry long,2020-03-05 18:00,[CC] BUY WEAK,8677.25,1,173545,-29.5,-0.02,4.5,92.75,0.05,-27.25,-0.02,646,0.26,0
75,Exit long,2020-03-06 09:30,NQ09B BUY NY STOP,8383.5,2,335390,-59,-0.02,9,0,0.00,-54.5,-0.02,587,0.23,0
75,Entry long,2020-03-06 09:30,[CC] BUY NY,8384.75,2,335390,-59,-0.02,9,0,0.00,-54.5,-0.02,587,0.23,0
76,Exit long,2020-03-08 18:00,NQ09B BUY WEEKLY STOP,8368,2,334770,-59,-0.02,9,225.5,0.07,-54.5,-0.02,528,0.21,0
76,Entry long,2020-03-08 18:00,[CC] BUY WEEKLY,8369.25,2,334770,-59,-0.02,9,225.5,0.07,-54.5,-0.02,528,0.21,0
77,Exit long,2020-03-09 09:30,NQ09B BUY NY STOP,7972,2,318930,-59,-0.02,9,5.5,0.00,-54.5,-0.02,469,0.19,0
77,Entry long,2020-03-09 09:30,[CC] BUY NY,7973.25,2,318930,-59,-0.02,9,5.5,0.00,-54.5,-0.02,469,0.19,0
78,Exit long,2020-03-09 18:00,NQ09B BUY WEEKDAY 1800 D80,7902,1,157880,155.5,0.10,4.5,157.75,0.10,-7.25,0.00,624.5,0.25,0
78,Entry long,2020-03-09 18:00,[CC] BUY WEAK,7894,1,157880,155.5,0.10,4.5,157.75,0.10,-7.25,0.00,624.5,0.25,0
79,Exit long,2020-03-10 09:30,NQ09B BUY NY STOP,8236.5,2,329510,-59,-0.02,9,265.5,0.08,-54.5,-0.02,565.5,0.23,0
79,Entry long,2020-03-10 09:30,[CC] BUY NY,8237.75,2,329510,-59,-0.02,9,265.5,0.08,-54.5,-0.02,565.5,0.23,0
80,Exit long,2020-03-10 18:00,NQ09B BUY WEEKDAY 1800 D80,8325.25,1,166345,155.5,0.09,4.5,157.75,0.09,-7.25,0.00,721,0.29,0
80,Entry long,2020-03-10 18:00,[CC] BUY WEAK,8317.25,1,166345,155.5,0.09,4.5,157.75,0.09,-7.25,0.00,721,0.29,0
81,Exit long,2020-03-11 09:30,NQ09B BUY NY STOP,8162.75,2,326560,-59,-0.02,9,0,0.00,-54.5,-0.02,662,0.26,0
81,Entry long,2020-03-11 09:30,[CC] BUY NY,8164,2,326560,-59,-0.02,9,0,0.00,-54.5,-0.02,662,0.26,0
82,Exit long,2020-03-11 18:00,NQ09B BUY WEEKDAY 1800 STOP,7997.75,1,159980,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,632.5,0.25,0
82,Entry long,2020-03-11 18:00,[CC] BUY WEAK,7999,1,159980,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,632.5,0.25,0
83,Exit long,2020-03-12 09:30,NQ09B BUY NY N130 TP2,7518.5,2,300230,501,0.17,9,505.5,0.17,-14.5,0.00,1133.5,0.45,0
83,Entry long,2020-03-12 09:30,[CC] BUY NY,7505.75,2,300230,501,0.17,9,505.5,0.17,-14.5,0.00,1133.5,0.45,0
84,Exit long,2020-03-12 18:00,NQ09B BUY WEEKDAY 1800 D80,7108.25,2,284010,311,0.11,9,315.5,0.11,-14.5,-0.01,1444.5,0.58,0
84,Entry long,2020-03-12 18:00,[CC] BUY PREMIUM,7100.25,2,284010,311,0.11,9,315.5,0.11,-14.5,-0.01,1444.5,0.58,0
85,Exit long,2020-03-13 09:30,NQ09B BUY NY N130 TP2,7703,2,307610,501,0.16,9,505.5,0.16,-14.5,0.00,1945.5,0.78,0
85,Entry long,2020-03-13 09:30,[CC] BUY NY,7690.25,2,307610,501,0.16,9,505.5,0.16,-14.5,0.00,1945.5,0.78,0
86,Exit long,2020-03-15 18:00,NQ09B BUY WEEKLY STOP,7902,2,316130,-59,-0.02,9,75.5,0.02,-54.5,-0.02,1886.5,0.75,0
86,Entry long,2020-03-15 18:00,[CC] BUY WEEKLY,7903.25,2,316130,-59,-0.02,9,75.5,0.02,-54.5,-0.02,1886.5,0.75,0
87,Exit long,2020-03-16 09:30,NQ09B BUY NY STOP,7228.75,2,295860,-6719,-2.27,9,0,0.00,-6714.5,-2.27,-4832.5,-1.93,0
87,Entry long,2020-03-16 09:30,[CC] BUY NY,7396.5,2,295860,-6719,-2.27,9,0,0.00,-6714.5,-2.27,-4832.5,-1.93,0
88,Exit long,2020-03-16 18:00,NQ09B BUY WEEKDAY 1800 STOP,7035.25,2,281460,-59,-0.02,9,0,0.00,-54.5,-0.02,-4891.5,-1.96,0
88,Entry long,2020-03-16 18:00,[CC] BUY PREMIUM,7036.5,2,281460,-59,-0.02,9,0,0.00,-54.5,-0.02,-4891.5,-1.96,0
89,Exit long,2020-03-17 09:30,NQ09B BUY NY STOP,7166.25,2,286700,-59,-0.02,9,0,0.00,-54.5,-0.02,-4950.5,-1.98,0
89,Entry long,2020-03-17 09:30,[CC] BUY NY,7167.5,2,286700,-59,-0.02,9,0,0.00,-54.5,-0.02,-4950.5,-1.98,0
90,Exit long,2020-03-17 18:00,NQ09B BUY WEEKDAY 1800 STOP,7342.25,2,293740,-59,-0.02,9,0,0.00,-54.5,-0.02,-5009.5,-2.00,0
90,Entry long,2020-03-17 18:00,[CC] BUY PREMIUM,7343.5,2,293740,-59,-0.02,9,0,0.00,-54.5,-0.02,-5009.5,-2.00,0
91,Exit long,2020-03-18 09:30,NQ09B BUY NY STOP,6973,2,278970,-59,-0.02,9,0,0.00,-54.5,-0.02,-5068.5,-2.03,0
91,Entry long,2020-03-18 09:30,[CC] BUY NY,6974.25,2,278970,-59,-0.02,9,0,0.00,-54.5,-0.02,-5068.5,-2.03,0
92,Exit long,2020-03-18 18:00,NQ09B BUY WEEKDAY 1800 STOP,7233.25,1,144690,-29.5,-0.02,4.5,102.75,0.07,-27.25,-0.02,-5098,-2.04,0
92,Entry long,2020-03-18 18:00,[CC] BUY WEAK,7234.5,1,144690,-29.5,-0.02,4.5,102.75,0.07,-27.25,-0.02,-5098,-2.04,0
93,Exit long,2020-03-19 09:30,NQ09B BUY NY N130 TP2,7190.25,2,287100,501,0.17,9,505.5,0.18,-14.5,-0.01,-4597,-1.84,0
93,Entry long,2020-03-19 09:30,[CC] BUY NY,7177.5,2,287100,501,0.17,9,505.5,0.18,-14.5,-0.01,-4597,-1.84,0
94,Exit long,2020-03-19 18:00,NQ09B BUY WEEKDAY 1800 D80,7185.25,2,287090,311,0.11,9,315.5,0.11,-14.5,-0.01,-4286,-1.71,0
94,Entry long,2020-03-19 18:00,[CC] BUY PREMIUM,7177.25,2,287090,311,0.11,9,315.5,0.11,-14.5,-0.01,-4286,-1.71,0
95,Exit long,2020-03-20 09:30,NQ09B BUY NY STOP,7428,2,297170,-59,-0.02,9,475.5,0.16,-54.5,-0.02,-4345,-1.74,0
95,Entry long,2020-03-20 09:30,[CC] BUY NY,7429.25,2,297170,-59,-0.02,9,475.5,0.16,-54.5,-0.02,-4345,-1.74,0
96,Exit long,2020-03-22 18:00,NQ09B BUY WEEKLY STOP,6797,2,271930,-59,-0.02,9,0,0.00,-54.5,-0.02,-4404,-1.76,0
96,Entry long,2020-03-22 18:00,[CC] BUY WEEKLY,6798.25,2,271930,-59,-0.02,9,0,0.00,-54.5,-0.02,-4404,-1.76,0
97,Exit long,2020-03-23 09:30,NQ09B BUY NY STOP,6998.75,2,280000,-59,-0.02,9,435.5,0.16,-54.5,-0.02,-4463,-1.79,0
97,Entry long,2020-03-23 09:30,[CC] BUY NY,7000,2,280000,-59,-0.02,9,435.5,0.16,-54.5,-0.02,-4463,-1.79,0
98,Exit long,2020-03-23 18:00,NQ09B BUY WEEKDAY 1800 D80,7014,1,140120,155.5,0.11,4.5,157.75,0.11,-7.25,-0.01,-4307.5,-1.72,0
98,Entry long,2020-03-23 18:00,[CC] BUY WEAK,7006,1,140120,155.5,0.11,4.5,157.75,0.11,-7.25,-0.01,-4307.5,-1.72,0
99,Exit long,2020-03-24 09:30,NQ09B BUY NY N130 TP2,7392.25,2,295180,501,0.17,9,505.5,0.17,-14.5,0.00,-3806.5,-1.52,0
99,Entry long,2020-03-24 09:30,[CC] BUY NY,7379.5,2,295180,501,0.17,9,505.5,0.17,-14.5,0.00,-3806.5,-1.52,0
100,Exit long,2020-03-24 18:00,NQ09B BUY WEEKDAY 1800 D80,7553,1,150900,155.5,0.10,4.5,157.75,0.10,-7.25,0.00,-3651,-1.46,0
100,Entry long,2020-03-24 18:00,[CC] BUY WEAK,7545,1,150900,155.5,0.10,4.5,157.75,0.10,-7.25,0.00,-3651,-1.46,0
101,Exit long,2020-03-25 09:30,NQ09B BUY NY N130 TP2,7568.25,2,302220,501,0.17,9,505.5,0.17,-14.5,0.00,-3150,-1.26,0
101,Entry long,2020-03-25 09:30,[CC] BUY NY,7555.5,2,302220,501,0.17,9,505.5,0.17,-14.5,0.00,-3150,-1.26,0
102,Exit long,2020-03-25 18:00,NQ09B BUY WEEKDAY 1800 STOP,7482.5,1,149675,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,-3179.5,-1.27,0
102,Entry long,2020-03-25 18:00,[CC] BUY WEAK,7483.75,1,149675,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,-3179.5,-1.27,0
103,Exit long,2020-03-26 09:30,NQ09B BUY NY STOP,7526.25,2,301100,-59,-0.02,9,0,0.00,-54.5,-0.02,-3238.5,-1.30,0
103,Entry long,2020-03-26 09:30,[CC] BUY NY,7527.5,2,301100,-59,-0.02,9,0,0.00,-54.5,-0.02,-3238.5,-1.30,0
104,Exit long,2020-03-27 09:30,NQ09B BUY NY STOP,7653.75,2,306200,-59,-0.02,9,0,0.00,-54.5,-0.02,-3297.5,-1.32,0
104,Entry long,2020-03-27 09:30,[CC] BUY NY,7655,2,306200,-59,-0.02,9,0,0.00,-54.5,-0.02,-3297.5,-1.32,0
