Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
842,Exit short,2022-01-23 18:00,NQ09B SELL WEEKLY W80,14401.75,2,576390,311,0.05,9,315.5,0.05,-14.5,0.00,32289,12.92,0
842,Entry short,2022-01-23 18:00,[CC] SELL WEEKLY,14409.75,2,576390,311,0.05,9,315.5,0.05,-14.5,0.00,32289,12.92,0
843,Exit short,2022-01-24 09:30,NQ09B SELL NY STOP,14192,2,567630,-59,-0.01,9,0,0.00,-54.5,-0.01,32230,12.89,0
843,Entry short,2022-01-24 09:30,[CC] SELL NY,14190.75,2,567630,-59,-0.01,9,0,0.00,-54.5,-0.01,32230,12.89,0
844,Exit short,2022-01-24 18:00,NQ09B SELL WEEKDAY 1800 D80,14486.75,1,289895,155.5,0.05,4.5,157.75,0.05,-7.25,0.00,32385.5,12.95,0
844,Entry short,2022-01-24 18:00,[CC] SELL WEAK,14494.75,1,289895,155.5,0.05,4.5,157.75,0.05,-7.25,0.00,32385.5,12.95,0
845,Exit short,2022-01-25 09:30,NQ09B SELL NY N130 TP2,14206.5,2,568770,501,0.09,9,505.5,0.09,-14.5,0.00,32886.5,13.15,0
845,Entry short,2022-01-25 09:30,[CC] SELL NY,14219.25,2,568770,501,0.09,9,505.5,0.09,-14.5,0.00,32886.5,13.15,0
846,Exit short,2022-01-25 18:00,NQ09B SELL WEEKDAY 1800 STOP,13946.5,2,557810,-59,-0.01,9,0,0.00,-54.5,-0.01,32827.5,13.13,0
846,Entry short,2022-01-25 18:00,[CC] SELL PREMIUM,13945.25,2,557810,-59,-0.01,9,0,0.00,-54.5,-0.01,32827.5,13.13,0
847,Exit short,2022-01-26 09:30,NQ09B SELL NY STOP,14476.75,2,579020,-59,-0.01,9,0,0.00,-54.5,-0.01,32768.5,13.11,0
847,Entry short,2022-01-26 09:30,[CC] SELL NY,14475.5,2,579020,-59,-0.01,9,0,0.00,-54.5,-0.01,32768.5,13.11,0
848,Exit short,2022-01-26 18:00,NQ09B SELL WEEKDAY 1800 D80,14185.75,1,283875,155.5,0.05,4.5,157.75,0.06,-7.25,0.00,32924,13.17,0
848,Entry short,2022-01-26 18:00,[CC] SELL WEAK,14193.75,1,283875,155.5,0.05,4.5,157.75,0.06,-7.25,0.00,32924,13.17,0
849,Exit short,2022-01-27 09:30,NQ09B SELL NY STOP,14334,2,573310,-59,-0.01,9,0,0.00,-54.5,-0.01,32865,13.15,0
849,Entry short,2022-01-27 09:30,[CC] SELL NY,14332.75,2,573310,-59,-0.01,9,0,0.00,-54.5,-0.01,32865,13.15,0
850,Exit short,2022-01-27 18:00,NQ09B SELL WEEKDAY 1800 STOP,14168.75,2,566700,-59,-0.01,9,0,0.00,-54.5,-0.01,32806,13.12,0
850,Entry short,2022-01-27 18:00,[CC] SELL PREMIUM,14167.5,2,566700,-59,-0.01,9,0,0.00,-54.5,-0.01,32806,13.12,0
851,Exit short,2022-01-28 09:30,NQ09B SELL NY STOP,14069.5,2,562730,-59,-0.01,9,0,0.00,-54.5,-0.01,32747,13.10,0
851,Entry short,2022-01-28 09:30,[CC] SELL NY,14068.25,2,562730,-59,-0.01,9,0,0.00,-54.5,-0.01,32747,13.10,0
852,Exit short,2022-01-30 18:00,NQ09B SELL WEEKLY STOP,14455,2,578150,-59,-0.01,9,0,0.00,-54.5,-0.01,32688,13.08,0
852,Entry short,2022-01-30 18:00,[CC] SELL WEEKLY,14453.75,2,578150,-59,-0.01,9,0,0.00,-54.5,-0.01,32688,13.08,0
853,Exit short,2022-01-31 09:30,NQ09B SELL NY STOP,14489.25,2,579520,-59,-0.01,9,0,0.00,-54.5,-0.01,32629,13.05,0
853,Entry short,2022-01-31 09:30,[CC] SELL NY,14488,2,579520,-59,-0.01,9,0,0.00,-54.5,-0.01,32629,13.05,0
854,Exit short,2022-02-01 09:30,NQ09B SELL NY STOP,14945,2,597750,-59,-0.01,9,0,0.00,-54.5,-0.01,32570,13.03,0
854,Entry short,2022-02-01 09:30,[CC] SELL NY,14943.75,2,597750,-59,-0.01,9,0,0.00,-54.5,-0.01,32570,13.03,0
855,Exit short,2022-02-01 18:00,NQ09B SELL WEEKDAY 1800 STOP,15130,2,605150,-59,-0.01,9,0,0.00,-54.5,-0.01,32511,13.00,0
855,Entry short,2022-02-01 18:00,[CC] SELL PREMIUM,15128.75,2,605150,-59,-0.01,9,0,0.00,-54.5,-0.01,32511,13.00,0
856,Exit short,2022-02-02 09:30,NQ09B SELL NY STOP,15168.75,2,606700,-59,-0.01,9,0,0.00,-54.5,-0.01,32452,12.98,0
856,Entry short,2022-02-02 09:30,[CC] SELL NY,15167.5,2,606700,-59,-0.01,9,0,0.00,-54.5,-0.01,32452,12.98,0
857,Exit short,2022-02-02 18:00,NQ09B SELL WEEKDAY 1800 STOP,14853.5,2,594090,-59,-0.01,9,0,0.00,-54.5,-0.01,32393,12.96,0
857,Entry short,2022-02-02 18:00,[CC] SELL PREMIUM,14852.25,2,594090,-59,-0.01,9,0,0.00,-54.5,-0.01,32393,12.96,0
858,Exit short,2022-02-03 09:30,NQ09B SELL NY N130 TP2,14691,2,588150,501,0.09,9,505.5,0.09,-14.5,0.00,32894,13.16,0
858,Entry short,2022-02-03 09:30,[CC] SELL NY,14703.75,2,588150,501,0.09,9,505.5,0.09,-14.5,0.00,32894,13.16,0
859,Exit short,2022-02-03 18:00,NQ09B SELL WEEKDAY 1800 STOP,14771,2,590790,-59,-0.01,9,0,0.00,-54.5,-0.01,32835,13.13,0
859,Entry short,2022-02-03 18:00,[CC] SELL PREMIUM,14769.75,2,590790,-59,-0.01,9,0,0.00,-54.5,-0.01,32835,13.13,0
860,Exit short,2022-02-04 09:30,NQ09B SELL NY STOP,14520.25,2,580760,-59,-0.01,9,0,0.00,-54.5,-0.01,32776,13.11,0
860,Entry short,2022-02-04 09:30,[CC] SELL NY,14519,2,580760,-59,-0.01,9,0,0.00,-54.5,-0.01,32776,13.11,0
861,Exit short,2022-02-06 18:00,NQ09B SELL WEEKLY STOP,14683.5,2,587290,-59,-0.01,9,0,0.00,-54.5,-0.01,32717,13.09,0
861,Entry short,2022-02-06 18:00,[CC] SELL WEEKLY,14682.25,2,587290,-59,-0.01,9,0,0.00,-54.5,-0.01,32717,13.09,0
862,Exit short,2022-02-07 09:30,NQ09B SELL NY STOP,14709.25,2,588320,-59,-0.01,9,0,0.00,-54.5,-0.01,32658,13.06,0
862,Entry short,2022-02-07 09:30,[CC] SELL NY,14708,2,588320,-59,-0.01,9,0,0.00,-54.5,-0.01,32658,13.06,0
863,Exit short,2022-02-08 09:30,NQ09B SELL NY N130 TP2,14503.25,2,580640,501,0.09,9,505.5,0.09,-14.5,0.00,33159,13.26,0
863,Entry short,2022-02-08 09:30,[CC] SELL NY,14516,2,580640,501,0.09,9,505.5,0.09,-14.5,0.00,33159,13.26,0
864,Exit short,2022-02-09 09:30,NQ09B SELL NY STOP,14920,2,596750,-59,-0.01,9,0,0.00,-54.5,-0.01,33100,13.24,0
864,Entry short,2022-02-09 09:30,[CC] SELL NY,14918.75,2,596750,-59,-0.01,9,0,0.00,-54.5,-0.01,33100,13.24,0
865,Exit short,2022-02-10 09:30,NQ09B SELL NY STOP,14743.25,2,589680,-59,-0.01,9,275.5,0.05,-54.5,-0.01,33041,13.22,0
865,Entry short,2022-02-10 09:30,[CC] SELL NY,14742,2,589680,-59,-0.01,9,275.5,0.05,-54.5,-0.01,33041,13.22,0
866,Exit short,2022-02-10 18:00,NQ09B SELL WEEKDAY 1800 STOP,14699.25,1,293960,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,33011.5,13.20,0
866,Entry short,2022-02-10 18:00,[CC] SELL WEAK,14698,1,293960,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,33011.5,13.20,0
867,Exit short,2022-02-11 09:30,NQ09B SELL NY STOP,14701.75,2,588020,-59,-0.01,9,95.5,0.02,-54.5,-0.01,32952.5,13.18,0
867,Entry short,2022-02-11 09:30,[CC] SELL NY,14700.5,2,588020,-59,-0.01,9,95.5,0.02,-54.5,-0.01,32952.5,13.18,0
868,Exit short,2022-02-13 18:00,NQ09B SELL WEEKLY STOP,14251,2,569990,-59,-0.01,9,0,0.00,-54.5,-0.01,32893.5,13.16,0
868,Entry short,2022-02-13 18:00,[CC] SELL WEEKLY,14249.75,2,569990,-59,-0.01,9,0,0.00,-54.5,-0.01,32893.5,13.16,0
869,Exit short,2022-02-14 09:30,NQ09B SELL NY N130 TP2,14196.25,2,568360,501,0.09,9,505.5,0.09,-14.5,0.00,33394.5,13.36,0
869,Entry short,2022-02-14 09:30,[CC] SELL NY,14209,2,568360,501,0.09,9,505.5,0.09,-14.5,0.00,33394.5,13.36,0
870,Exit short,2022-02-15 09:30,NQ09B SELL NY N130 TP2,14459.25,2,578880,501,0.09,9,505.5,0.09,-14.5,0.00,33895.5,13.56,0
870,Entry short,2022-02-15 09:30,[CC] SELL NY,14472,2,578880,501,0.09,9,505.5,0.09,-14.5,0.00,33895.5,13.56,0
871,Exit short,2022-02-15 18:00,NQ09B SELL WEEKDAY 1800 STOP,14589,1,291755,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,33866,13.55,0
871,Entry short,2022-02-15 18:00,[CC] SELL WEAK,14587.75,1,291755,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,33866,13.55,0
872,Exit short,2022-02-16 09:30,NQ09B SELL NY STOP,14515,2,580550,-59,-0.01,9,0,0.00,-54.5,-0.01,33807,13.52,0
872,Entry short,2022-02-16 09:30,[CC] SELL NY,14513.75,2,580550,-59,-0.01,9,0,0.00,-54.5,-0.01,33807,13.52,0
873,Exit short,2022-02-16 18:00,NQ09B SELL WEEKDAY 1800 D80,14584,1,291840,155.5,0.05,4.5,157.75,0.05,-7.25,0.00,33962.5,13.59,0
873,Entry short,2022-02-16 18:00,[CC] SELL WEAK,14592,1,291840,155.5,0.05,4.5,157.75,0.05,-7.25,0.00,33962.5,13.59,0
874,Exit short,2022-02-17 09:30,NQ09B SELL NY N130 TP2,14449.5,2,578490,501,0.09,9,505.5,0.09,-14.5,0.00,34463.5,13.79,0
874,Entry short,2022-02-17 09:30,[CC] SELL NY,14462.25,2,578490,501,0.09,9,505.5,0.09,-14.5,0.00,34463.5,13.79,0
875,Exit short,2022-02-18 09:30,NQ09B SELL NY STOP,14205.5,2,568170,-59,-0.01,9,0,0.00,-54.5,-0.01,34404.5,13.76,0
875,Entry short,2022-02-18 09:30,[CC] SELL NY,14204.25,2,568170,-59,-0.01,9,0,0.00,-54.5,-0.01,34404.5,13.76,0
876,Exit short,2022-02-20 18:00,NQ09B SELL WEEKLY STOP,13953.75,2,558100,-59,-0.01,9,0,0.00,-54.5,-0.01,34345.5,13.74,0
876,Entry short,2022-02-20 18:00,[CC] SELL WEEKLY,13952.5,2,558100,-59,-0.01,9,0,0.00,-54.5,-0.01,34345.5,13.74,0
877,Exit short,2022-02-21 09:30,NQ09B SELL NY STOP,13863.25,2,554480,-59,-0.01,9,45.5,0.01,-54.5,-0.01,34286.5,13.71,0
877,Entry short,2022-02-21 09:30,[CC] SELL NY,13862,2,554480,-59,-0.01,9,45.5,0.01,-54.5,-0.01,34286.5,13.71,0
878,Exit short,2022-02-22 09:30,NQ09B SELL NY STOP,13881.75,2,555220,-59,-0.01,9,405.5,0.07,-54.5,-0.01,34227.5,13.69,0
878,Entry short,2022-02-22 09:30,[CC] SELL NY,13880.5,2,555220,-59,-0.01,9,405.5,0.07,-54.5,-0.01,34227.5,13.69,0
879,Exit short,2022-02-22 18:00,NQ09B SELL WEEKDAY 1800 D80,13920,1,278560,155.5,0.06,4.5,157.75,0.06,-7.25,0.00,34383,13.75,0
879,Entry short,2022-02-22 18:00,[CC] SELL WEAK,13928,1,278560,155.5,0.06,4.5,157.75,0.06,-7.25,0.00,34383,13.75,0
880,Exit short,2022-02-23 09:30,NQ09B SELL NY N130 TP2,13982.5,2,559810,501,0.09,9,505.5,0.09,-14.5,0.00,34884,13.95,0
880,Entry short,2022-02-23 09:30,[CC] SELL NY,13995.25,2,559810,501,0.09,9,505.5,0.09,-14.5,0.00,34884,13.95,0
881,Exit short,2022-02-23 18:00,NQ09B SELL WEEKDAY 1800 STOP,13485.25,1,269680,-29.5,-0.01,4.5,72.75,0.03,-27.25,-0.01,34854.5,13.94,0
881,Entry short,2022-02-23 18:00,[CC] SELL WEAK,13484,1,269680,-29.5,-0.01,4.5,72.75,0.03,-27.25,-0.01,34854.5,13.94,0
882,Exit short,2022-02-24 09:30,NQ09B SELL NY N130 TP2,13060.75,2,522940,501,0.10,9,505.5,0.10,-14.5,0.00,35355.5,14.14,0
882,Entry short,2022-02-24 09:30,[CC] SELL NY,13073.5,2,522940,501,0.10,9,505.5,0.10,-14.5,0.00,35355.5,14.14,0
883,Exit short,2022-02-24 18:00,NQ09B SELL WEEKDAY 1800 STOP,13910.5,1,278185,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,35326,14.13,0
883,Entry short,2022-02-24 18:00,[CC] SELL WEAK,13909.25,1,278185,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,35326,14.13,0
884,Exit short,2022-02-25 09:30,NQ09B SELL NY STOP,13995.5,2,559770,-59,-0.01,9,0,0.00,-54.5,-0.01,35267,14.11,0
884,Entry short,2022-02-25 09:30,[CC] SELL NY,13994.25,2,559770,-59,-0.01,9,0,0.00,-54.5,-0.01,35267,14.11,0
885,Exit short,2022-02-27 18:00,NQ09B SELL WEEKLY W80,13892,2,556000,311,0.06,9,315.5,0.06,-14.5,0.00,35578,14.23,0
885,Entry short,2022-02-27 18:00,[CC] SELL WEEKLY,13900,2,556000,311,0.06,9,315.5,0.06,-14.5,0.00,35578,14.23,0
886,Exit short,2022-02-28 09:30,NQ09B SELL NY STOP,14043,2,561670,-59,-0.01,9,335.5,0.06,-54.5,-0.01,35519,14.21,0
886,Entry short,2022-02-28 09:30,[CC] SELL NY,14041.75,2,561670,-59,-0.01,9,335.5,0.06,-54.5,-0.01,35519,14.21,0
887,Exit short,2022-03-01 09:30,NQ09B SELL NY N130 TP2,14162,2,566990,501,0.09,9,505.5,0.09,-14.5,0.00,36020,14.41,0
887,Entry short,2022-03-01 09:30,[CC] SELL NY,14174.75,2,566990,501,0.09,9,505.5,0.09,-14.5,0.00,36020,14.41,0
888,Exit short,2022-03-02 09:30,NQ09B SELL NY STOP,14068.5,2,562690,-59,-0.01,9,0,0.00,-54.5,-0.01,35961,14.38,0
888,Entry short,2022-03-02 09:30,[CC] SELL NY,14067.25,2,562690,-59,-0.01,9,0,0.00,-54.5,-0.01,35961,14.38,0
889,Exit short,2022-03-02 18:00,NQ09B SELL WEEKDAY 1800 D80,14188.25,2,567850,311,0.05,9,315.5,0.06,-14.5,0.00,36272,14.51,0
889,Entry short,2022-03-02 18:00,[CC] SELL PREMIUM,14196.25,2,567850,311,0.05,9,315.5,0.06,-14.5,0.00,36272,14.51,0
890,Exit short,2022-03-03 09:30,NQ09B SELL NY STOP,14351.5,2,574010,-59,-0.01,9,0,0.00,-54.5,-0.01,36213,14.49,0
890,Entry short,2022-03-03 09:30,[CC] SELL NY,14350.25,2,574010,-59,-0.01,9,0,0.00,-54.5,-0.01,36213,14.49,0
891,Exit short,2022-03-04 09:30,NQ09B SELL NY STOP,13936,2,557390,-59,-0.01,9,0,0.00,-54.5,-0.01,36154,14.46,0
891,Entry short,2022-03-04 09:30,[CC] SELL NY,13934.75,2,557390,-59,-0.01,9,0,0.00,-54.5,-0.01,36154,14.46,0
892,Exit short,2022-03-06 18:00,NQ09B SELL WEEKLY W80,13755.25,2,550530,311,0.06,9,315.5,0.06,-14.5,0.00,36465,14.59,0
892,Entry short,2022-03-06 18:00,[CC] SELL WEEKLY,13763.25,2,550530,311,0.06,9,315.5,0.06,-14.5,0.00,36465,14.59,0
893,Exit short,2022-03-07 09:30,NQ09B SELL NY N130 TP2,13818,2,553230,501,0.09,9,505.5,0.09,-14.5,0.00,36966,14.79,0
893,Entry short,2022-03-07 09:30,[CC] SELL NY,13830.75,2,553230,501,0.09,9,505.5,0.09,-14.5,0.00,36966,14.79,0
894,Exit short,2022-03-07 18:00,NQ09B SELL WEEKDAY 1800 STOP,13284,1,265655,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,36936.5,14.77,0
894,Entry short,2022-03-07 18:00,[CC] SELL WEAK,13282.75,1,265655,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,36936.5,14.77,0
895,Exit short,2022-03-08 09:30,NQ09B SELL NY STOP,13287.25,2,531440,-59,-0.01,9,0,0.00,-54.5,-0.01,36877.5,14.75,0
895,Entry short,2022-03-08 09:30,[CC] SELL NY,13286,2,531440,-59,-0.01,9,0,0.00,-54.5,-0.01,36877.5,14.75,0
896,Exit short,2022-03-09 09:30,NQ09B SELL NY STOP,13604.25,2,544120,-59,-0.01,9,0,0.00,-54.5,-0.01,36818.5,14.73,0
896,Entry short,2022-03-09 09:30,[CC] SELL NY,13603,2,544120,-59,-0.01,9,0,0.00,-54.5,-0.01,36818.5,14.73,0
897,Exit short,2022-03-09 18:00,NQ09B SELL WEEKDAY 1800 D80,13769.75,1,275555,155.5,0.06,4.5,157.75,0.06,-7.25,0.00,36974,14.79,0
897,Entry short,2022-03-09 18:00,[CC] SELL WEAK,13777.75,1,275555,155.5,0.06,4.5,157.75,0.06,-7.25,0.00,36974,14.79,0
898,Exit short,2022-03-10 09:30,NQ09B SELL NY STOP,13566,2,542590,-59,-0.01,9,0,0.00,-54.5,-0.01,36915,14.77,0
898,Entry short,2022-03-10 09:30,[CC] SELL NY,13564.75,2,542590,-59,-0.01,9,0,0.00,-54.5,-0.01,36915,14.77,0
899,Exit short,2022-03-11 09:30,NQ09B SELL NY STOP,13712,2,548430,-59,-0.01,9,0,0.00,-54.5,-0.01,36856,14.74,0
899,Entry short,2022-03-11 09:30,[CC] SELL NY,13710.75,2,548430,-59,-0.01,9,0,0.00,-54.5,-0.01,36856,14.74,0
900,Exit short,2022-03-13 18:00,NQ09B SELL WEEKLY W80,13353.75,2,534470,311,0.06,9,315.5,0.06,-14.5,0.00,37167,14.87,0
900,Entry short,2022-03-13 18:00,[CC] SELL WEEKLY,13361.75,2,534470,311,0.06,9,315.5,0.06,-14.5,0.00,37167,14.87,0
901,Exit short,2022-03-14 09:30,NQ09B SELL NY N130 TP2,13237.5,2,530010,501,0.09,9,505.5,0.10,-14.5,0.00,37668,15.07,0
901,Entry short,2022-03-14 09:30,[CC] SELL NY,13250.25,2,530010,501,0.09,9,505.5,0.10,-14.5,0.00,37668,15.07,0
902,Exit short,2022-03-15 09:30,NQ09B SELL NY STOP,13156.5,2,526210,-59,-0.01,9,205.5,0.04,-54.5,-0.01,37609,15.04,0
902,Entry short,2022-03-15 09:30,[CC] SELL NY,13155.25,2,526210,-59,-0.01,9,205.5,0.04,-54.5,-0.01,37609,15.04,0
903,Exit short,2022-03-16 09:30,NQ09B SELL NY STOP,13619.75,2,544740,-59,-0.01,9,245.5,0.05,-54.5,-0.01,37550,15.02,0
903,Entry short,2022-03-16 09:30,[CC] SELL NY,13618.5,2,544740,-59,-0.01,9,245.5,0.05,-54.5,-0.01,37550,15.02,0
904,Exit short,2022-03-16 18:00,NQ09B SELL WEEKDAY 1800 STOP,13992,2,559630,-59,-0.01,9,0,0.00,-54.5,-0.01,37491,15.00,0
904,Entry short,2022-03-16 18:00,[CC] SELL PREMIUM,13990.75,2,559630,-59,-0.01,9,0,0.00,-54.5,-0.01,37491,15.00,0
905,Exit short,2022-03-17 09:30,NQ09B SELL NY STOP,13873.25,2,554880,-59,-0.01,9,0,0.00,-54.5,-0.01,37432,14.97,0
905,Entry short,2022-03-17 09:30,[CC] SELL NY,13872,2,554880,-59,-0.01,9,0,0.00,-54.5,-0.01,37432,14.97,0
906,Exit short,2022-03-17 18:00,NQ09B SELL WEEKDAY 1800 STOP,14057.75,2,562260,-59,-0.01,9,155.5,0.03,-54.5,-0.01,37373,14.95,0
906,Entry short,2022-03-17 18:00,[CC] SELL PREMIUM,14056.5,2,562260,-59,-0.01,9,155.5,0.03,-54.5,-0.01,37373,14.95,0
907,Exit short,2022-03-18 09:30,NQ09B SELL NY STOP,14047.5,2,561850,-59,-0.01,9,0,0.00,-54.5,-0.01,37314,14.93,0
907,Entry short,2022-03-18 09:30,[CC] SELL NY,14046.25,2,561850,-59,-0.01,9,0,0.00,-54.5,-0.01,37314,14.93,0
908,Exit short,2022-03-20 18:00,NQ09B SELL WEEKLY STOP,14405,2,576150,-59,-0.01,9,55.5,0.01,-54.5,-0.01,37255,14.90,0
908,Entry short,2022-03-20 18:00,[CC] SELL WEEKLY,14403.75,2,576150,-59,-0.01,9,55.5,0.01,-54.5,-0.01,37255,14.90,0
909,Exit short,2022-03-21 09:30,NQ09B SELL NY N130 TP2,14358.5,2,574850,501,0.09,9,505.5,0.09,-14.5,0.00,37756,15.10,0
909,Entry short,2022-03-21 09:30,[CC] SELL NY,14371.25,2,574850,501,0.09,9,505.5,0.09,-14.5,0.00,37756,15.10,0
910,Exit short,2022-03-22 09:30,NQ09B SELL NY N130 TP2,14377.5,2,575610,501,0.09,9,505.5,0.09,-14.5,0.00,38257,15.30,0
910,Entry short,2022-03-22 09:30,[CC] SELL NY,14390.25,2,575610,501,0.09,9,505.5,0.09,-14.5,0.00,38257,15.30,0
911,Exit short,2022-03-23 09:30,NQ09B SELL NY STOP,14532.75,2,581260,-59,-0.01,9,0,0.00,-54.5,-0.01,38198,15.28,0
911,Entry short,2022-03-23 09:30,[CC] SELL NY,14531.5,2,581260,-59,-0.01,9,0,0.00,-54.5,-0.01,38198,15.28,0
912,Exit short,2022-03-24 09:30,NQ09B SELL NY STOP,14524.75,2,580940,-59,-0.01,9,0,0.00,-54.5,-0.01,38139,15.26,0
912,Entry short,2022-03-24 09:30,[CC] SELL NY,14523.5,2,580940,-59,-0.01,9,0,0.00,-54.5,-0.01,38139,15.26,0
913,Exit short,2022-03-25 09:30,NQ09B SELL NY N130 TP2,14750.25,2,590520,501,0.08,9,505.5,0.09,-14.5,0.00,38640,15.46,0
913,Entry short,2022-03-25 09:30,[CC] SELL NY,14763,2,590520,501,0.08,9,505.5,0.09,-14.5,0.00,38640,15.46,0
914,Exit short,2022-03-27 18:00,NQ09B SELL WEEKLY STOP,14757,2,590230,-59,-0.01,9,0,0.00,-54.5,-0.01,38581,15.43,0
914,Entry short,2022-03-27 18:00,[CC] SELL WEEKLY,14755.75,2,590230,-59,-0.01,9,0,0.00,-54.5,-0.01,38581,15.43,0
915,Exit short,2022-03-28 09:30,NQ09B SELL NY STOP,14754.25,2,590120,-59,-0.01,9,125.5,0.02,-54.5,-0.01,38522,15.41,0
915,Entry short,2022-03-28 09:30,[CC] SELL NY,14753,2,590120,-59,-0.01,9,125.5,0.02,-54.5,-0.01,38522,15.41,0
916,Exit short,2022-03-29 09:30,NQ09B SELL NY STOP,15148.75,2,605900,-59,-0.01,9,415.5,0.07,-54.5,-0.01,38463,15.39,0
916,Entry short,2022-03-29 09:30,[CC] SELL NY,15147.5,2,605900,-59,-0.01,9,415.5,0.07,-54.5,-0.01,38463,15.39,0
917,Exit short,2022-03-30 09:30,NQ09B SELL NY STOP,15167,2,606630,-59,-0.01,9,55.5,0.01,-54.5,-0.01,38404,15.36,0
917,Entry short,2022-03-30 09:30,[CC] SELL NY,15165.75,2,606630,-59,-0.01,9,55.5,0.01,-54.5,-0.01,38404,15.36,0
918,Exit short,2022-03-31 09:30,NQ09B SELL NY STOP,15081.25,2,603200,-59,-0.01,9,0,0.00,-54.5,-0.01,38345,15.34,0
918,Entry short,2022-03-31 09:30,[CC] SELL NY,15080,2,603200,-59,-0.01,9,0,0.00,-54.5,-0.01,38345,15.34,0
919,Exit short,2022-04-01 09:30,NQ09B SELL NY N130 TP2,14886.25,2,595960,501,0.08,9,505.5,0.08,-14.5,0.00,38846,15.54,0
919,Entry short,2022-04-01 09:30,[CC] SELL NY,14899,2,595960,501,0.08,9,505.5,0.08,-14.5,0.00,38846,15.54,0
920,Exit short,2022-04-03 18:00,NQ09B SELL WEEKLY STOP,14847,2,593830,-59,-0.01,9,145.5,0.02,-54.5,-0.01,38787,15.51,0
920,Entry short,2022-04-03 18:00,[CC] SELL WEEKLY,14845.75,2,593830,-59,-0.01,9,145.5,0.02,-54.5,-0.01,38787,15.51,0
921,Exit short,2022-04-04 09:30,NQ09B SELL NY STOP,14896.25,2,595800,-59,-0.01,9,455.5,0.08,-54.5,-0.01,38728,15.49,0
921,Entry short,2022-04-04 09:30,[CC] SELL NY,14895,2,595800,-59,-0.01,9,455.5,0.08,-54.5,-0.01,38728,15.49,0
922,Exit short,2022-04-05 09:30,NQ09B SELL NY STOP,15106.25,2,604200,-59,-0.01,9,365.5,0.06,-54.5,-0.01,38669,15.47,0
922,Entry short,2022-04-05 09:30,[CC] SELL NY,15105,2,604200,-59,-0.01,9,365.5,0.06,-54.5,-0.01,38669,15.47,0
923,Exit short,2022-04-06 09:30,NQ09B SELL NY STOP,14603.75,2,584100,-59,-0.01,9,375.5,0.06,-54.5,-0.01,38610,15.44,0
923,Entry short,2022-04-06 09:30,[CC] SELL NY,14602.5,2,584100,-59,-0.01,9,375.5,0.06,-54.5,-0.01,38610,15.44,0
924,Exit short,2022-04-07 09:30,NQ09B SELL NY STOP,14468.25,2,578680,-59,-0.01,9,305.5,0.05,-54.5,-0.01,38551,15.42,0
924,Entry short,2022-04-07 09:30,[CC] SELL NY,14467,2,578680,-59,-0.01,9,305.5,0.05,-54.5,-0.01,38551,15.42,0
925,Exit short,2022-04-08 09:30,NQ09B SELL NY STOP,14469,2,578710,-59,-0.01,9,0,0.00,-54.5,-0.01,38492,15.40,0
925,Entry short,2022-04-08 09:30,[CC] SELL NY,14467.75,2,578710,-59,-0.01,9,0,0.00,-54.5,-0.01,38492,15.40,0
926,Exit short,2022-04-10 18:00,NQ09B SELL WEEKLY STOP,14346,2,573790,-59,-0.01,9,155.5,0.03,-54.5,-0.01,38433,15.37,0
926,Entry short,2022-04-10 18:00,[CC] SELL WEEKLY,14344.75,2,573790,-59,-0.01,9,155.5,0.03,-54.5,-0.01,38433,15.37,0
927,Exit short,2022-04-11 09:30,NQ09B SELL NY STOP,14159.25,2,566320,-59,-0.01,9,0,0.00,-54.5,-0.01,38374,15.35,0
927,Entry short,2022-04-11 09:30,[CC] SELL NY,14158,2,566320,-59,-0.01,9,0,0.00,-54.5,-0.01,38374,15.35,0
928,Exit short,2022-04-12 09:30,NQ09B SELL NY STOP,14200.75,2,567980,-59,-0.01,9,0,0.00,-54.5,-0.01,38315,15.33,0
928,Entry short,2022-04-12 09:30,[CC] SELL NY,14199.5,2,567980,-59,-0.01,9,0,0.00,-54.5,-0.01,38315,15.33,0
929,Exit short,2022-04-13 09:30,NQ09B SELL NY STOP,13953.75,2,558100,-59,-0.01,9,0,0.00,-54.5,-0.01,38256,15.30,0
929,Entry short,2022-04-13 09:30,[CC] SELL NY,13952.5,2,558100,-59,-0.01,9,0,0.00,-54.5,-0.01,38256,15.30,0
930,Exit short,2022-04-14 09:30,NQ09B SELL NY STOP,14225,2,568950,-59,-0.01,9,0,0.00,-54.5,-0.01,38197,15.28,0
930,Entry short,2022-04-14 09:30,[CC] SELL NY,14223.75,2,568950,-59,-0.01,9,0,0.00,-54.5,-0.01,38197,15.28,0
931,Exit short,2022-04-17 18:00,NQ09B SELL WEEKLY STOP,13893,2,555670,-59,-0.01,9,0,0.00,-54.5,-0.01,38138,15.26,0
