trade_number,entry_time,route,quantity,buy_net,buy_mfe,buy_commission,buy_exit_signal,sell_net,sell_mfe,sell_commission,sell_exit_signal,entry_dt,month,year,pair_net,survivor,loser,survivor_net,survivor_mfe,survivor_commission,survivor_exit_signal,loser_net,loser_mfe,loser_commission,old_loser_false_leak_screen,survivor_mfe_minus_net,survivor_commission_component,survivor_market_giveback_upper,single_survivor_structure,rank
2558,2026-07-15 09:30,NY,2,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2026-07-15 09:30:00,2026-07,2026,572.0,BUY,SELL,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1016
2559,2026-07-16 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,631.0,635.5,9.0,NQ09B SELL NY N130 TP2,2026-07-16 09:30:00,2026-07,2026,572.0,SELL,BUY,631.0,635.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1017
2560,2026-07-17 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,631.0,635.5,9.0,NQ09B SELL NY N130 TP2,2026-07-17 09:30:00,2026-07,2026,572.0,SELL,BUY,631.0,635.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1018
2561,2026-07-19 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,391.0,395.5,9.0,NQ09B SELL WEEKLY W80,2026-07-19 18:00:00,2026-07,2026,332.0,SELL,BUY,391.0,395.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1019
2562,2026-07-20 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,631.0,635.5,9.0,NQ09B SELL NY N130 TP2,2026-07-20 09:30:00,2026-07,2026,572.0,SELL,BUY,631.0,635.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1020
2563,2026-07-21 09:30,NY,2,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2026-07-21 09:30:00,2026-07,2026,572.0,BUY,SELL,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1021
2564,2026-07-22 09:30,NY,2,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,5.5,9.0,NQ09B SELL NY STOP,2026-07-22 09:30:00,2026-07,2026,572.0,BUY,SELL,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,5.5,9.0,64.5,4.5,4.5,0.0,True,1022
2566,2026-07-23 09:30,NY,2,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2026-07-23 09:30:00,2026-07,2026,572.0,BUY,SELL,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1023
2568,2026-07-24 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,631.0,635.5,9.0,NQ09B SELL NY N130 TP2,2026-07-24 09:30:00,2026-07,2026,572.0,SELL,BUY,631.0,635.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1024
2569,2026-07-26 18:00,WEEKLY,2,391.0,395.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2026-07-26 18:00:00,2026-07,2026,332.0,BUY,SELL,391.0,395.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1025
2570,2026-07-27 09:30,NY,2,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2026-07-27 09:30:00,2026-07,2026,572.0,BUY,SELL,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1026
2572,2026-07-28 09:30,NY,2,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2026-07-28 09:30:00,2026-07,2026,572.0,BUY,SELL,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1027
2574,2026-07-29 09:30,NY,2,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2026-07-29 09:30:00,2026-07,2026,572.0,BUY,SELL,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1028
2578,2026-07-31 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,631.0,635.5,9.0,NQ09B SELL NY N130 TP2,2026-07-31 09:30:00,2026-07,2026,572.0,SELL,BUY,631.0,635.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1029
2579,2026-08-02 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,391.0,395.5,9.0,NQ09B SELL WEEKLY W80,2026-08-02 18:00:00,2026-08,2026,332.0,SELL,BUY,391.0,395.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1030
2580,2026-08-03 09:30,NY,2,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2026-08-03 09:30:00,2026-08,2026,572.0,BUY,SELL,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1031
2581,2026-08-04 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,631.0,635.5,9.0,NQ09B SELL NY N130 TP2,2026-08-04 09:30:00,2026-08,2026,572.0,SELL,BUY,631.0,635.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1032
2583,2026-08-05 09:30,NY,2,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2026-08-05 09:30:00,2026-08,2026,572.0,BUY,SELL,631.0,635.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,1033
23,2020-01-27 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-01-27 18:00:00,2020-01,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1034
78,2020-03-09 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-03-09 18:00:00,2020-03,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1035
80,2020-03-10 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-03-10 18:00:00,2020-03,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1036
82,2020-03-11 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2020-03-11 18:00:00,2020-03,2020,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1037
98,2020-03-23 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-03-23 18:00:00,2020-03,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1038
100,2020-03-24 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-03-24 18:00:00,2020-03,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1039
102,2020-03-25 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2020-03-25 18:00:00,2020-03,2020,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1040
110,2020-04-01 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2020-04-01 18:00:00,2020-04,2020,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1041
123,2020-04-16 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-04-16 18:00:00,2020-04,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1042
127,2020-04-20 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-04-20 18:00:00,2020-04,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1043
137,2020-04-28 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-04-28 18:00:00,2020-04,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1044
146,2020-05-05 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2020-05-05 18:00:00,2020-05,2020,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1045
155,2020-05-13 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-05-13 18:00:00,2020-05,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1046
178,2020-06-04 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2020-06-04 18:00:00,2020-06,2020,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1047
183,2020-06-09 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-06-09 18:00:00,2020-06,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1048
232,2020-07-22 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2020-07-22 18:00:00,2020-07,2020,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1049
234,2020-07-23 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,2.75,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-07-23 18:00:00,2020-07,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,2.75,4.5,32.25,2.25,2.25,0.0,True,1050
269,2020-08-26 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2020-08-26 18:00:00,2020-08,2020,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1051
287,2020-09-09 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-09-09 18:00:00,2020-09,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1052
289,2020-09-10 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-09-10 18:00:00,2020-09,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1053
295,2020-09-16 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-09-16 18:00:00,2020-09,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1054
301,2020-09-21 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-09-21 18:00:00,2020-09,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1055
351,2020-11-03 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2020-11-03 18:00:00,2020-11,2020,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1056
355,2020-11-05 18:00,WEEKDAY_WEAK,1,-29.5,2.75,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2020-11-05 18:00:00,2020-11,2020,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,2.75,4.5,32.25,2.25,2.25,0.0,True,1057
370,2020-11-18 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2020-11-18 18:00:00,2020-11,2020,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1058
372,2020-11-19 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2020-11-19 18:00:00,2020-11,2020,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1059
384,2020-12-01 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-12-01 18:00:00,2020-12,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1060
411,2020-12-30 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2020-12-30 18:00:00,2020-12,2020,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1061
436,2021-01-20 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,2.75,4.5,NQ09B SELL WEEKDAY 1800 STOP,2021-01-20 18:00:00,2021-01,2021,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,2.75,4.5,32.25,2.25,2.25,0.0,True,1062
477,2021-02-24 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2021-02-24 18:00:00,2021-02,2021,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1063
488,2021-03-04 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2021-03-04 18:00:00,2021-03,2021,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1064
501,2021-03-17 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2021-03-17 18:00:00,2021-03,2021,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1065
503,2021-03-18 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2021-03-18 18:00:00,2021-03,2021,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1066
530,2021-04-15 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2021-04-15 18:00:00,2021-04,2021,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1067
547,2021-04-29 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2021-04-29 18:00:00,2021-04,2021,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1068
553,2021-05-05 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2021-05-05 18:00:00,2021-05,2021,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1069
568,2021-05-18 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,2.75,4.5,NQ09B SELL WEEKDAY 1800 STOP,2021-05-18 18:00:00,2021-05,2021,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,2.75,4.5,32.25,2.25,2.25,0.0,True,1070
617,2021-07-01 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2021-07-01 18:00:00,2021-07,2021,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1071
629,2021-07-13 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2021-07-13 18:00:00,2021-07,2021,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1072
693,2021-09-06 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2021-09-06 18:00:00,2021-09,2021,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1073
721,2021-09-28 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2021-09-28 18:00:00,2021-09,2021,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1074
755,2021-10-27 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2021-10-27 18:00:00,2021-10,2021,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1075
775,2021-11-17 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2021-11-17 18:00:00,2021-11,2021,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1076
791,2021-12-01 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2021-12-01 18:00:00,2021-12,2021,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1077
844,2022-01-24 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2022-01-24 18:00:00,2022-01,2022,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1078
848,2022-01-26 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2022-01-26 18:00:00,2022-01,2022,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1079
873,2022-02-16 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2022-02-16 18:00:00,2022-02,2022,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1080
879,2022-02-22 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2022-02-22 18:00:00,2022-02,2022,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1081
897,2022-03-09 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2022-03-09 18:00:00,2022-03,2022,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1082
950,2022-05-03 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2022-05-03 18:00:00,2022-05,2022,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1083
974,2022-05-25 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2022-05-25 18:00:00,2022-05,2022,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1084
994,2022-06-15 18:00,WEEKDAY_WEAK,1,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,NQ09B SELL WEEKDAY 1800 STOP,2022-06-15 18:00:00,2022-06,2022,126.0,BUY,SELL,155.5,157.75,4.5,NQ09B BUY WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1085
1092,2022-09-22 18:00,WEEKDAY_WEAK,1,-29.5,0.0,4.5,NQ09B BUY WEEKDAY 1800 STOP,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,2022-09-22 18:00:00,2022-09,2022,126.0,SELL,BUY,155.5,157.75,4.5,NQ09B SELL WEEKDAY 1800 D80,-29.5,0.0,4.5,29.5,2.25,2.25,0.0,True,1086
